strategy,entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
NY_ORB,2025-12-23 13:51:00+00:00,2025-12-23 14:05:00+00:00,SELL,10.0,4484.265,4468.045000000001,15920.0,15.92,TP,75.0,29867.0,-2230.0
ASIAN_MR,2025-12-24 01:25:00+00:00,2025-12-24 01:55:00+00:00,SHORT,10.0,4521.305,4513.542100000001,7462.9,7.462899999999718,TP_Z_NEUTRAL,30.0,3240.0,-1990.0
LONDON_ORB,2025-12-24 10:10:00+00:00,2025-12-24 11:29:00+00:00,BUY,10.0,4486.725,4486.905,-120.0,-0.12,TIME,400.0,10750.0,-4736.67
NY_ORB,2025-12-24 14:33:00+00:00,2025-12-24 14:36:00+00:00,BUY,10.0,4485.895,4477.355,-8840.0,-8.84,SL,20.0,2770.0,-10860.0
ASIAN_MR,2025-12-26 03:15:00+00:00,2025-12-26 03:25:00+00:00,SHORT,10.0,4510.655,4504.1868,6168.2,6.168199999999342,TP_Z_NEUTRAL,10.0,8297.0,-1340.0
LONDON_ORB,2025-12-26 08:55:00+00:00,2025-12-26 11:05:00+00:00,BUY,10.0,4514.545,4509.175,-5670.0,-5.67,SL,655.0,8620.0,-8047.33
NY_ORB,2025-12-26 14:30:00+00:00,2025-12-26 14:47:00+00:00,BUY,10.0,4528.155,4517.458,-10997.14,-10.997,SL,90.0,4700.0,-13060.0
NY_ORB,2025-12-29 13:45:00+00:00,2025-12-29 14:31:00+00:00,SELL,10.0,4424.985,4365.944999999999,58740.0,58.74,TP,235.0,59100.0,-4270.0
ASIAN_MR,2025-12-30 02:00:00+00:00,2025-12-30 03:00:00+00:00,SHORT,10.0,4356.945,4361.055,-4410.0,-4.410000000000582,TIME_STOP_60M,60.0,8347.0,-8090.0
LONDON_ORB,2025-12-30 10:30:00+00:00,2025-12-30 11:29:00+00:00,BUY,10.0,4373.445,4388.635,14890.0,14.89,TIME,300.0,18070.0,0.0
NY_ORB,2025-12-30 14:45:00+00:00,2025-12-30 16:29:00+00:00,SELL,10.0,4375.905,4368.505,7100.0,7.1,TIME,525.0,21320.0,-1340.0
LONDON_ORB,2025-12-31 08:55:00+00:00,2025-12-31 09:42:00+00:00,SELL,10.0,4319.938,4332.605,-12966.67,-12.967,SL,240.0,16940.0,-13896.67
NY_ORB,2025-12-31 14:00:00+00:00,2025-12-31 16:05:00+00:00,BUY,10.0,4334.635,4325.345,-9590.0,-9.59,SL,630.0,18413.33,-9860.0
ASIAN_MR,2026-01-02 03:15:00+00:00,2026-01-02 03:30:00+00:00,SHORT,10.0,4366.395,4372.616548670178,-6521.55,-6.521548670177981,SL_ATR,15.0,800.0,-6453.0
LONDON_ORB,2026-01-02 08:45:00+00:00,2026-01-02 10:51:00+00:00,BUY,10.0,4386.155,4397.354999999999,10900.0,10.9,TP,635.0,11930.0,-3297.14
NY_ORB,2026-01-02 14:30:00+00:00,2026-01-02 15:04:00+00:00,SELL,10.0,4365.545,4342.5650000000005,22680.0,22.68,TP,175.0,23530.0,-4480.0
ASIAN_MR,2026-01-05 03:05:00+00:00,2026-01-05 03:30:00+00:00,SHORT,10.0,4409.855,4400.918299999999,8636.7,8.6367000000002,TP_Z_NEUTRAL,25.0,6700.0,-3290.0
LONDON_ORB,2026-01-05 11:00:00+00:00,2026-01-05 11:00:00+00:00,BUY,10.0,4424.948,4436.794000000002,11545.71,11.546,TP,5.0,12357.14,0.0
NY_ORB,2026-01-05 15:00:00+00:00,2026-01-05 15:03:00+00:00,BUY,10.0,4414.055,4450.075000000001,35720.0,35.72,TP,20.0,37480.0,0.0
ASIAN_MR,2026-01-06 02:15:00+00:00,2026-01-06 03:10:00+00:00,SHORT,10.0,4457.698,4465.2338891520585,-7835.89,-7.835889152058189,SL_ATR,55.0,9303.0,-7627.0
LONDON_ORB,2026-01-06 08:30:00+00:00,2026-01-06 09:11:00+00:00,BUY,10.0,4463.335,4456.975,-6660.0,-6.66,SL,210.0,9013.08,-10016.92
NY_ORB,2026-01-06 13:50:00+00:00,2026-01-06 13:53:00+00:00,SELL,10.0,4455.165,4461.875,-7010.0,-7.01,SL,20.0,1630.0,-8260.0
ASIAN_MR,2026-01-07 04:20:00+00:00,2026-01-07 05:05:00+00:00,LONG,10.0,4468.815,4462.851960818902,-6263.04,-6.263039181097883,SL_ATR,45.0,1890.0,-7120.0
LONDON_ORB,2026-01-07 08:40:00+00:00,2026-01-07 10:29:00+00:00,BUY,10.0,4466.265,4459.085,-7480.0,-7.48,SL,550.0,8382.73,-7770.0
NY_ORB,2026-01-07 14:35:00+00:00,2026-01-07 14:37:00+00:00,BUY,10.0,4450.545,4437.995,-12850.0,-12.85,SL,15.0,1510.0,-13940.0
LONDON_ORB,2026-01-08 10:30:00+00:00,2026-01-08 10:38:00+00:00,SELL,10.0,4425.295,4433.175,-8180.0,-8.18,SL,45.0,1790.0,-8003.0
NY_ORB,2026-01-08 14:30:00+00:00,2026-01-08 14:47:00+00:00,SELL,10.0,4425.785,4435.445,-9960.0,-9.96,SL,90.0,4170.0,-11690.0
ASIAN_MR,2026-01-09 02:05:00+00:00,2026-01-09 02:50:00+00:00,SHORT,10.0,4473.935,4463.08595,10549.05,10.549050000000715,TP_Z_NEUTRAL,45.0,8510.0,-1413.0
NY_ORB,2026-01-09 15:20:00+00:00,2026-01-09 16:29:00+00:00,BUY,10.0,4491.595,4503.248,11355.0,11.353,TIME,350.0,25305.0,0.0
ASIAN_MR,2026-01-12 04:05:00+00:00,2026-01-12 04:45:00+00:00,LONG,10.0,4567.935,4574.8955000000005,6660.5,6.660500000000138,TP_Z_NEUTRAL,40.0,4060.0,-4817.0
LONDON_ORB,2026-01-12 08:47:00+00:00,2026-01-12 11:29:00+00:00,BUY,10.0,4589.085,4584.875,-4510.0,-4.51,TIME,815.0,10160.0,-5430.0
NY_ORB,2026-01-12 14:00:00+00:00,2026-01-12 14:03:00+00:00,BUY,10.0,4613.095,4604.469,-8925.56,-8.926,SL,20.0,3960.0,-14150.0
NY_ORB,2026-01-13 15:00:00+00:00,2026-01-13 16:27:00+00:00,BUY,10.0,4620.105,4599.905,-20500.0,-20.5,SL,440.0,9450.0,-26570.0
ASIAN_MR,2026-01-14 03:40:00+00:00,2026-01-14 03:55:00+00:00,SHORT,10.0,4623.848,4629.7211674896225,-6173.17,-6.173167489622574,SL_ATR,15.0,963.0,-6017.0
LONDON_ORB,2026-01-14 11:25:00+00:00,2026-01-14 11:29:00+00:00,BUY,10.0,4633.945,4629.925,-4320.0,-4.32,TIME,25.0,2350.0,-5007.5
NY_ORB,2026-01-14 14:38:00+00:00,2026-01-14 16:29:00+00:00,SELL,10.0,4623.645,4621.555,1790.0,1.79,TIME,560.0,24480.0,-3670.0
ASIAN_MR,2026-01-15 01:25:00+00:00,2026-01-15 01:30:00+00:00,LONG,10.0,4600.395,4591.666360778582,-9028.64,-9.028639221418235,SL_ATR,5.0,310.0,-17180.0
NY_ORB,2026-01-15 13:45:00+00:00,2026-01-15 14:24:00+00:00,SELL,10.0,4587.935,4605.095,-17460.0,-17.46,SL,200.0,5800.0,-17660.0
ASIAN_MR,2026-01-16 02:40:00+00:00,2026-01-16 03:05:00+00:00,LONG,10.0,4595.748,4601.3358,5287.8,5.287800000000243,TP_Z_NEUTRAL,25.0,3177.0,-4053.0
LONDON_ORB,2026-01-16 10:52:00+00:00,2026-01-16 11:28:00+00:00,SELL,10.0,4604.455,4610.345,-6190.0,-6.19,SL,185.0,6170.0,-5900.0
NY_ORB,2026-01-16 15:15:00+00:00,2026-01-16 15:26:00+00:00,BUY,10.0,4601.045,4584.885,-16460.0,-16.46,SL,60.0,16302.0,-20190.0
ASIAN_MR,2026-01-20 01:10:00+00:00,2026-01-20 01:35:00+00:00,SHORT,10.0,4670.075,4675.7502440654225,-5975.24,-5.975244065422703,SL_ATR,25.0,4240.0,-5810.0
LONDON_ORB,2026-01-20 09:21:00+00:00,2026-01-20 11:29:00+00:00,BUY,10.0,4725.395,4726.645,950.0,0.95,TIME,645.0,11890.0,-3980.0
NY_ORB,2026-01-20 14:00:00+00:00,2026-01-20 16:29:00+00:00,BUY,10.0,4730.175,4740.905,10430.0,10.43,TIME,750.0,20660.0,-8146.0
LONDON_ORB,2026-01-21 09:22:00+00:00,2026-01-21 11:29:00+00:00,BUY,10.0,4863.835,4866.968,2832.5,2.833,TIME,640.0,13130.0,-4850.0
NY_ORB,2026-01-21 14:00:00+00:00,2026-01-21 14:04:00+00:00,BUY,10.0,4878.925,4866.768,-12457.14,-12.457,SL,25.0,1710.0,-27370.0
LONDON_ORB,2026-01-22 09:32:00+00:00,2026-01-22 11:29:00+00:00,SELL,10.0,4824.155,4827.595,-3740.0,-3.74,TIME,590.0,10550.0,-7520.0
NY_ORB,2026-01-22 14:30:00+00:00,2026-01-22 15:31:00+00:00,BUY,10.0,4826.988,4859.534000000001,32246.0,32.246,TP,310.0,32908.0,-1630.0
ASIAN_MR,2026-01-23 03:20:00+00:00,2026-01-23 03:30:00+00:00,LONG,10.0,4943.155,4953.604649999999,10149.65,10.149649999999564,TP_Z_NEUTRAL,10.0,7640.0,-5310.0
LONDON_ORB,2026-01-23 08:20:00+00:00,2026-01-23 08:23:00+00:00,SELL,10.0,4940.278,4925.7040000000015,14273.64,14.274,TP,20.0,18780.0,0.0
NY_ORB,2026-01-23 14:30:00+00:00,2026-01-23 15:47:00+00:00,BUY,10.0,4938.998,4962.843999999999,23545.71,23.546,TP,390.0,24267.14,-6462.86
ASIAN_MR,2026-01-26 01:35:00+00:00,2026-01-26 02:05:00+00:00,SHORT,10.0,5076.165,5051.2605,24604.5,24.604499999999643,TP_Z_NEUTRAL,30.0,8700.0,-8510.0
LONDON_ORB,2026-01-26 08:51:00+00:00,2026-01-26 09:28:00+00:00,SELL,10.0,5086.998,5096.535,-9837.5,-9.837,SL,190.0,6997.5,-9577.5
NY_ORB,2026-01-26 15:30:00+00:00,2026-01-26 16:29:00+00:00,BUY,10.0,5072.775,5075.365,2290.0,2.29,TIME,300.0,32240.0,-2670.0
ASIAN_MR,2026-01-27 02:45:00+00:00,2026-01-27 02:50:00+00:00,SHORT,10.0,5077.045,5066.4915,10253.5,10.253499999999985,TP_Z_NEUTRAL,5.0,11850.0,-1080.0
LONDON_ORB,2026-01-27 09:50:00+00:00,2026-01-27 11:29:00+00:00,BUY,10.0,5087.985,5086.695,-1590.0,-1.59,TIME,500.0,11360.0,-6240.0
NY_ORB,2026-01-27 14:10:00+00:00,2026-01-27 15:38:00+00:00,SELL,10.0,5069.435,5085.785,-16650.0,-16.65,SL,445.0,22970.0,-17450.0
ASIAN_MR,2026-01-28 01:10:00+00:00,2026-01-28 01:40:00+00:00,SHORT,10.0,5190.665,5205.490411115714,-15125.41,-15.125411115713906,SL_ATR,30.0,9260.0,-24730.0
LONDON_ORB,2026-01-28 09:12:00+00:00,2026-01-28 11:04:00+00:00,SELL,10.0,5286.319,5259.607000000001,26411.67,26.412,TP,565.0,42993.33,-5756.67
NY_ORB,2026-01-28 15:05:00+00:00,2026-01-28 15:08:00+00:00,BUY,10.0,5285.205,5259.045,-26460.0,-26.46,SL,20.0,12490.0,-49966.67
LONDON_ORB,2026-01-29 08:40:00+00:00,2026-01-29 11:29:00+00:00,SELL,10.0,5522.878,5515.685,6893.33,6.893,TIME,850.0,52333.33,-6726.67
NY_ORB,2026-01-29 14:08:00+00:00,2026-01-29 14:46:00+00:00,BUY,10.0,5530.615,5499.625,-31290.0,-31.29,SL,195.0,18720.0,-31360.0
ASIAN_MR,2026-01-30 01:15:00+00:00,2026-01-30 01:55:00+00:00,LONG,8.74,5331.798,5295.142049270014,-32299.5,-36.95595072998621,SL_ATR,40.0,35542.96,-36531.45
LONDON_ORB,2026-01-30 08:30:00+00:00,2026-01-30 08:35:00+00:00,SELL,10.0,5140.455,5059.754999999999,80400.0,80.4,TP,30.0,88670.0,-13620.0
NY_ORB,2026-01-30 14:30:00+00:00,2026-01-30 15:01:00+00:00,BUY,10.0,5047.398,5009.998,-37700.0,-37.7,SL,160.0,64860.0,-59460.0
LONDON_ORB,2026-02-02 09:25:00+00:00,2026-02-02 11:29:00+00:00,BUY,8.77,4627.315,4752.545,109563.61,124.93,TIME,625.0,116158.65,0.0
ASIAN_MR,2026-02-03 04:05:00+00:00,2026-02-03 04:55:00+00:00,SHORT,10.0,4815.095,4784.12515,30669.85,30.669850000000405,TP_Z_NEUTRAL,50.0,14880.0,-9670.0
LONDON_ORB,2026-02-03 11:20:00+00:00,2026-02-03 11:29:00+00:00,SELL,10.0,4897.995,4900.805,-3110.0,-3.11,TIME,50.0,14550.0,-7280.0
NY_ORB,2026-02-03 13:50:00+00:00,2026-02-03 13:53:00+00:00,BUY,10.0,4941.675,4928.415,-13560.0,-13.56,SL,20.0,5970.0,-20256.67
ASIAN_MR,2026-02-04 01:15:00+00:00,2026-02-04 01:35:00+00:00,SHORT,10.0,5046.375,4988.5288,57546.2,57.546199999999956,TP_Z_NEUTRAL,20.0,36230.0,-5760.0
LONDON_ORB,2026-02-04 11:15:00+00:00,2026-02-04 11:15:00+00:00,SELL,10.0,5074.318,5040.164,33854.0,33.854,TP,5.0,36254.0,0.0
NY_ORB,2026-02-04 14:30:00+00:00,2026-02-04 14:38:00+00:00,SELL,10.0,5032.845,4981.085,51460.0,51.46,TP,45.0,64670.0,-5020.0
LONDON_ORB,2026-02-05 09:00:00+00:00,2026-02-05 09:56:00+00:00,SELL,10.0,4912.255,4852.795000000001,59160.0,59.16,TP,285.0,63110.0,-1370.0
NY_ORB,2026-02-05 14:35:00+00:00,2026-02-05 14:51:00+00:00,SELL,10.0,4822.245,4866.955,-45010.0,-45.01,SL,85.0,10710.0,-46955.0
ASIAN_MR,2026-02-06 02:10:00+00:00,2026-02-06 02:30:00+00:00,SHORT,9.47,4787.095,4822.108505153716,-33441.89,-35.31350515371541,SL_ATR,20.0,4621.36,-47728.8
LONDON_ORB,2026-02-06 08:35:00+00:00,2026-02-06 11:29:00+00:00,BUY,10.0,4853.065,4890.489,37123.33,37.124,TIME,875.0,40610.0,-15160.0
NY_ORB,2026-02-06 14:30:00+00:00,2026-02-06 14:37:00+00:00,SELL,10.0,4908.329,4938.035,-30006.67,-30.006,SL,40.0,11043.33,-38206.67
LONDON_ORB,2026-02-09 09:00:00+00:00,2026-02-09 09:58:00+00:00,BUY,10.0,5021.065,5002.505,-18860.0,-18.86,SL,295.0,19720.0,-18710.0
NY_ORB,2026-02-09 14:30:00+00:00,2026-02-09 15:34:00+00:00,BUY,10.0,5014.705,5054.405000000001,39400.0,39.4,TP,325.0,41000.0,-1140.0
ASIAN_MR,2026-02-10 02:10:00+00:00,2026-02-10 02:55:00+00:00,SHORT,10.0,5041.775,5027.0905,14384.5,14.384499999999388,TP_Z_NEUTRAL,45.0,7330.0,-14160.0
LONDON_ORB,2026-02-10 09:05:00+00:00,2026-02-10 11:29:00+00:00,BUY,10.0,5040.785,5047.585,6500.0,6.5,TIME,725.0,22270.0,-4040.0
NY_ORB,2026-02-10 14:15:00+00:00,2026-02-10 14:47:00+00:00,BUY,10.0,5058.725,5036.905,-22120.0,-22.12,SL,165.0,19760.0,-25010.0
ASIAN_MR,2026-02-11 02:45:00+00:00,2026-02-11 03:10:00+00:00,SHORT,10.0,5052.955,5043.87015,8784.85,8.784850000000187,TP_Z_NEUTRAL,25.0,4110.0,-4580.0
LONDON_ORB,2026-02-11 09:44:00+00:00,2026-02-11 10:40:00+00:00,BUY,10.0,5060.215,5077.829,17314.44,17.314,TP,285.0,21920.0,-3120.0
NY_ORB,2026-02-12 14:12:00+00:00,2026-02-12 14:16:00+00:00,BUY,10.0,5077.005,5060.125,-17180.0,-17.18,SL,25.0,480.0,-18176.0
LONDON_ORB,2026-02-13 09:28:00+00:00,2026-02-13 11:24:00+00:00,SELL,10.0,4971.875,4936.995000000001,34580.0,34.58,TP,585.0,38380.0,-8620.0
NY_ORB,2026-02-13 14:35:00+00:00,2026-02-13 14:41:00+00:00,BUY,10.0,4999.185,4966.338,-33145.0,-33.147,SL,35.0,11305.0,-35435.0
ASIAN_MR,2026-02-16 01:20:00+00:00,2026-02-16 02:05:00+00:00,SHORT,10.0,5027.005,5017.11245,9592.55,9.592550000000482,TP_Z_NEUTRAL,45.0,4290.0,-3880.0
NY_ORB,2026-02-16 14:40:00+00:00,2026-02-16 15:01:00+00:00,SELL,10.0,4992.295,4980.175000000001,11820.0,11.82,TP,110.0,12316.92,0.0
LONDON_ORB,2026-02-17 09:53:00+00:00,2026-02-17 10:49:00+00:00,BUY,10.0,4930.195,4916.195,-14300.0,-14.3,SL,285.0,8770.0,-14790.0
NY_ORB,2026-02-17 13:56:00+00:00,2026-02-17 13:58:00+00:00,SELL,10.0,4907.578,4878.124000000001,29154.0,29.154,TP,15.0,37874.0,-4776.0
ASIAN_MR,2026-02-18 01:10:00+00:00,2026-02-18 02:05:00+00:00,SHORT,10.0,4886.395,4898.98076851845,-12885.77,-12.885768518449186,SL_ATR,55.0,5540.0,-14070.0
NY_ORB,2026-02-18 14:32:00+00:00,2026-02-18 15:03:00+00:00,BUY,10.0,4968.585,5001.6449999999995,32760.0,32.76,TP,160.0,37912.0,-2510.0
ASIAN_MR,2026-02-19 01:55:00+00:00,2026-02-19 02:15:00+00:00,SHORT,10.0,4972.755,4966.5926500000005,5862.35,5.862349999999606,TP_Z_NEUTRAL,20.0,7300.0,-4340.0
LONDON_ORB,2026-02-19 08:50:00+00:00,2026-02-19 09:28:00+00:00,BUY,10.0,5011.965,5006.045,-6220.0,-6.22,SL,195.0,8410.0,-9467.14
NY_ORB,2026-02-19 14:30:00+00:00,2026-02-19 14:48:00+00:00,SELL,10.0,4971.978,4996.985,-25306.67,-25.307,SL,95.0,9340.0,-25716.67
NY_ORB,2026-02-20 13:45:00+00:00,2026-02-20 14:45:00+00:00,BUY,10.0,5031.795,5059.795,27700.0,27.7,TP,305.0,28310.0,-1210.0
LONDON_ORB,2026-02-23 10:30:00+00:00,2026-02-23 10:30:00+00:00,BUY,10.0,5139.325,5156.364999999999,16740.0,16.74,TP,5.0,18140.0,0.0
NY_ORB,2026-02-23 14:35:00+00:00,2026-02-23 14:35:00+00:00,BUY,10.0,5153.845,5167.445000000001,13300.0,13.3,TP,5.0,19800.0,0.0
ASIAN_MR,2026-02-24 04:05:00+00:00,2026-02-24 05:00:00+00:00,LONG,10.0,5168.465,5181.8785,13113.5,13.113499999999657,TP_Z_NEUTRAL,55.0,6520.0,-5360.0
LONDON_ORB,2026-02-24 10:30:00+00:00,2026-02-24 11:29:00+00:00,SELL,10.0,5169.205,5174.545,-5640.0,-5.64,TIME,300.0,6360.0,-8000.0
NY_ORB,2026-02-24 13:48:00+00:00,2026-02-24 16:29:00+00:00,SELL,10.0,5133.085,5143.375,-10590.0,-10.59,TIME,810.0,39860.0,-21960.0
ASIAN_MR,2026-02-25 01:20:00+00:00,2026-02-25 02:15:00+00:00,SHORT,10.0,5178.375,5191.1111593944,-13036.16,-13.036159394399693,SL_ATR,55.0,4110.0,-15143.0
LONDON_ORB,2026-02-25 09:00:00+00:00,2026-02-25 09:35:00+00:00,SELL,10.0,5184.148,5190.155,-6306.92,-6.307,SL,180.0,7823.08,-7626.92
NY_ORB,2026-02-25 14:30:00+00:00,2026-02-25 14:37:00+00:00,SELL,10.0,5181.745,5163.1449999999995,18300.0,18.3,TP,40.0,20285.56,0.0
LONDON_ORB,2026-02-26 08:27:00+00:00,2026-02-26 11:29:00+00:00,SELL,10.0,5179.058,5171.745,7012.86,7.013,TIME,915.0,13600.0,-10847.14
NY_ORB,2026-02-26 14:30:00+00:00,2026-02-26 15:27:00+00:00,SELL,10.0,5163.905,5137.604999999999,26000.0,26.0,TP,290.0,34410.0,-11790.0
ASIAN_MR,2026-02-27 02:00:00+00:00,2026-02-27 02:20:00+00:00,SHORT,10.0,5193.175,5181.203299999999,11671.7,11.671700000000964,TP_Z_NEUTRAL,20.0,8697.0,-6250.0
LONDON_ORB,2026-02-27 09:45:00+00:00,2026-02-27 09:48:00+00:00,BUY,10.0,5182.165,5175.945,-6520.0,-6.52,SL,20.0,190.0,-9880.0
NY_ORB,2026-02-27 15:15:00+00:00,2026-02-27 16:29:00+00:00,BUY,10.0,5235.748,5233.718,-2330.0,-2.33,TIME,375.0,21656.67,-21370.0
ASIAN_MR,2026-03-02 03:05:00+00:00,2026-03-02 04:05:00+00:00,SHORT,10.0,5351.719,5356.695,-5276.0,-5.275999999999658,TIME_STOP_60M,60.0,2374.0,-15216.0
NY_ORB,2026-03-02 14:00:00+00:00,2026-03-02 14:25:00+00:00,SELL,10.0,5391.845,5342.285000000001,49260.0,49.26,TP,130.0,67600.0,-3050.0
ASIAN_MR,2026-03-03 01:10:00+00:00,2026-03-03 01:40:00+00:00,SHORT,10.0,5367.945,5349.995,17650.0,17.649999999999817,TP_Z_NEUTRAL,30.0,3990.0,-11810.0
LONDON_ORB,2026-03-03 09:20:00+00:00,2026-03-03 09:23:00+00:00,SELL,10.0,5319.625,5287.405000000001,31920.0,31.92,TP,20.0,33020.0,0.0
NY_ORB,2026-03-03 14:40:00+00:00,2026-03-03 14:44:00+00:00,SELL,10.0,5147.225,5070.305,76620.0,76.62,TP,25.0,85710.0,0.0
ASIAN_MR,2026-03-04 01:05:00+00:00,2026-03-04 01:45:00+00:00,SHORT,10.0,5152.185,5168.548281983265,-16663.28,-16.663281983264643,SL_ATR,40.0,10180.0,-21910.0
NY_ORB,2026-03-04 14:30:00+00:00,2026-03-04 14:48:00+00:00,SELL,10.0,5181.575,5159.374999999999,21900.0,21.9,TP,95.0,39200.0,-3300.0
ASIAN_MR,2026-03-05 02:20:00+00:00,2026-03-05 02:55:00+00:00,SHORT,10.0,5181.285,5191.891558671819,-10906.56,-10.906558671819585,SL_ATR,35.0,7360.0,-10920.0
LONDON_ORB,2026-03-05 09:05:00+00:00,2026-03-05 11:29:00+00:00,BUY,10.0,5162.195,5162.765,270.0,0.27,TIME,725.0,17970.0,-16340.0
NY_ORB,2026-03-05 14:37:00+00:00,2026-03-05 15:08:00+00:00,SELL,10.0,5114.645,5068.465000000002,45880.0,45.88,TP,160.0,54240.0,-4950.0
ASIAN_MR,2026-03-06 01:55:00+00:00,2026-03-06 02:40:00+00:00,SHORT,10.0,5134.425,5094.414650000001,39710.35,39.710349999999565,TP_Z_NEUTRAL,45.0,12530.0,-3690.0
LONDON_ORB,2026-03-06 08:25:00+00:00,2026-03-06 09:51:00+00:00,SELL,10.0,5110.545,5086.105,24140.0,24.14,TP,435.0,24760.0,-2690.0
NY_ORB,2026-03-06 13:57:00+00:00,2026-03-06 14:59:00+00:00,SELL,10.0,5082.138,5130.615,-48775.0,-48.777,SL,315.0,8625.0,-49565.0
LONDON_ORB,2026-03-09 09:05:00+00:00,2026-03-09 09:09:00+00:00,SELL,10.0,5098.685,5110.715,-12330.0,-12.33,SL,25.0,3960.0,-12890.0
NY_ORB,2026-03-09 13:45:00+00:00,2026-03-09 14:44:00+00:00,SELL,10.0,5074.045,5110.978,-37235.0,-37.233,SL,300.0,13905.0,-40520.0
ASIAN_MR,2026-03-10 01:25:00+00:00,2026-03-10 01:50:00+00:00,SHORT,10.0,5157.755,5171.372555086487,-13917.56,-13.917555086487301,SL_ATR,25.0,5200.0,-17210.0
LONDON_ORB,2026-03-10 10:30:00+00:00,2026-03-10 11:05:00+00:00,SELL,10.0,5174.718,5185.165,-10747.5,-10.747,SL,180.0,18542.5,-12817.5
NY_ORB,2026-03-10 14:05:00+00:00,2026-03-10 15:13:00+00:00,SELL,10.0,5207.035,5221.956,-15222.0,-15.221,SL,345.0,22000.0,-18430.0
ASIAN_MR,2026-03-11 02:10:00+00:00,2026-03-11 02:40:00+00:00,LONG,10.0,5201.225,5212.463000000001,10938.0,10.938000000000283,TP_Z_NEUTRAL,30.0,8400.0,-1060.0
LONDON_ORB,2026-03-11 08:35:00+00:00,2026-03-11 11:29:00+00:00,SELL,10.0,5187.735,5180.725,6710.0,6.71,TIME,875.0,12580.0,-9320.0
NY_ORB,2026-03-11 13:50:00+00:00,2026-03-11 14:01:00+00:00,SELL,10.0,5165.015,5181.315,-16600.0,-16.6,SL,60.0,15950.0,-21400.0
LONDON_ORB,2026-03-12 09:59:00+00:00,2026-03-12 10:29:00+00:00,BUY,10.0,5189.405,5180.408,-9296.67,-9.297,SL,155.0,1983.33,-9560.0
NY_ORB,2026-03-12 15:10:00+00:00,2026-03-12 15:11:00+00:00,SELL,10.0,5155.405,5124.304999999999,30800.0,30.8,TP,10.0,46040.0,0.0
LONDON_ORB,2026-03-13 10:30:00+00:00,2026-03-13 11:29:00+00:00,BUY,10.0,5084.725,5095.235,10210.0,10.21,TIME,300.0,13380.0,-5067.5
NY_ORB,2026-03-13 14:50:00+00:00,2026-03-13 14:52:00+00:00,SELL,10.0,5096.355,5064.454999999998,31600.0,31.6,TP,15.0,36930.0,0.0
ASIAN_MR,2026-03-16 04:05:00+00:00,2026-03-16 04:35:00+00:00,SHORT,10.0,5023.115,5009.660000000001,13155.0,13.154999999999017,TP_Z_NEUTRAL,30.0,5317.0,-2930.0
LONDON_ORB,2026-03-16 08:23:00+00:00,2026-03-16 08:38:00+00:00,BUY,10.0,5000.108,4988.335,-12072.86,-12.073,SL,80.0,3167.14,-11812.86
NY_ORB,2026-03-16 14:45:00+00:00,2026-03-16 15:29:00+00:00,SELL,10.0,5018.005,4985.325,32380.0,32.38,TP,225.0,34160.0,0.0
ASIAN_MR,2026-03-17 01:30:00+00:00,2026-03-17 01:45:00+00:00,SHORT,10.0,5012.525,5020.619514895348,-8394.51,-8.394514895348767,SL_ATR,15.0,240.0,-8560.0
LONDON_ORB,2026-03-17 08:20:00+00:00,2026-03-17 08:28:00+00:00,BUY,10.0,5025.915,5018.705,-7510.0,-7.51,SL,45.0,3460.0,-7220.0
NY_ORB,2026-03-17 13:52:00+00:00,2026-03-17 16:29:00+00:00,SELL,10.0,5010.925,5003.795,6830.0,6.83,TIME,790.0,37430.0,-9470.0
ASIAN_MR,2026-03-18 01:10:00+00:00,2026-03-18 01:25:00+00:00,SHORT,10.0,5011.365,5005.209,5856.0,5.855999999999949,TP_Z_NEUTRAL,15.0,3790.0,-4310.0
LONDON_ORB,2026-03-18 08:21:00+00:00,2026-03-18 10:35:00+00:00,SELL,10.0,4985.059,4962.899,21860.0,21.86,TP,675.0,25124.29,-10485.71
ASIAN_MR,2026-03-19 01:45:00+00:00,2026-03-19 01:55:00+00:00,SHORT,10.0,4857.305,4844.7855,12219.5,12.219500000000334,TP_Z_NEUTRAL,10.0,8420.0,-1520.0
LONDON_ORB,2026-03-19 08:45:00+00:00,2026-03-19 11:29:00+00:00,SELL,10.0,4701.125,4685.995,14830.0,14.83,TIME,825.0,34740.0,-24510.0
ASIAN_MR,2026-03-20 01:05:00+00:00,2026-03-20 01:10:00+00:00,SHORT,10.0,4666.295,4651.5055,14489.5,14.489499999999861,TP_Z_NEUTRAL,5.0,15110.0,-2820.0
LONDON_ORB,2026-03-20 08:30:00+00:00,2026-03-20 08:33:00+00:00,BUY,10.0,4717.495,4701.735,-16060.0,-16.06,SL,20.0,5090.0,-16710.0
NY_ORB,2026-03-20 13:51:00+00:00,2026-03-20 14:15:00+00:00,SELL,10.0,4636.315,4578.0289999999995,57986.67,57.986,TP,125.0,62840.0,-8080.0
LONDON_ORB,2026-03-23 09:35:00+00:00,2026-03-23 11:06:00+00:00,BUY,10.0,4255.315,4361.826999999998,106210.0,106.212,TP,460.0,125920.0,-32110.0
