entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,r_multiple,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
2023-08-29 13:45:00+00:00,2023-08-29 14:00:00+00:00,BUY,0.27,1919.955,1925.877,2.0,151.79,5.622,TP,80.0,223.56,-15.39
2023-08-30 13:51:00+00:00,2023-08-30 16:21:00+00:00,BUY,0.21,1947.145,1943.395,-1.0,-85.05,-4.05,SL,755.0,38.22,-79.17
2023-08-31 13:45:00+00:00,2023-08-31 15:36:00+00:00,BUY,0.2,1944.325,1940.245,-1.0,-87.6,-4.38,SL,560.0,13.8,-87.94
2023-09-01 14:05:00+00:00,2023-09-01 16:29:00+00:00,SELL,0.1,1943.735,1939.195,0.589,42.4,4.24,TIME,725.0,93.8,0.0
2023-09-04 13:50:00+00:00,2023-09-04 14:00:00+00:00,BUY,0.82,1938.765,1937.795,-1.0,-104.14,-1.27,SL,55.0,94.3,-108.24
2023-09-05 13:50:00+00:00,2023-09-05 14:01:00+00:00,SELL,0.34,1931.255,1926.4950000000003,2.0,151.64,4.46,TP,60.0,174.08,0.0
2023-09-06 13:45:00+00:00,2023-09-06 14:01:00+00:00,BUY,0.18,1925.605,1921.045,-1.0,-87.48,-4.86,SL,85.0,62.1,-98.84
2023-09-07 13:50:00+00:00,2023-09-07 16:29:00+00:00,SELL,0.25,1919.195,1919.788,-0.188,-22.33,-0.893,TIME,800.0,52.17,-55.5
2023-09-08 13:50:00+00:00,2023-09-08 15:12:00+00:00,BUY,0.24,1924.698,1921.375,-1.0,-86.95,-3.623,SL,415.0,117.53,-80.95
2023-09-11 13:50:00+00:00,2023-09-11 14:35:00+00:00,SELL,0.29,1927.275,1921.795,2.0,150.22,5.18,TP,230.0,169.36,0.0
2023-09-12 13:50:00+00:00,2023-09-12 14:28:00+00:00,SELL,0.24,1908.405,1911.785,-1.0,-88.32,-3.68,SL,195.0,2.88,-76.8
2023-09-13 16:20:00+00:00,2023-09-13 16:29:00+00:00,SELL,0.3,1912.975,1911.165,0.675,45.3,1.51,TIME,50.0,98.4,0.0
2023-09-15 13:50:00+00:00,2023-09-15 14:00:00+00:00,SELL,0.29,1923.905,1926.675,-1.0,-89.03,-3.07,SL,55.0,20.21,-100.63
2023-09-18 16:10:00+00:00,2023-09-18 16:29:00+00:00,BUY,0.21,1927.645,1929.095,0.375,24.15,1.15,TIME,100.0,35.07,0.0
2023-09-19 14:05:00+00:00,2023-09-19 16:29:00+00:00,SELL,0.28,1932.675,1932.845,-0.059,-13.16,-0.47,TIME,725.0,48.64,-68.88
2023-09-20 13:45:00+00:00,2023-09-20 16:29:00+00:00,BUY,0.1,1940.985,1945.415,0.553,41.3,4.13,TIME,825.0,47.59,-7.7
2023-09-21 14:05:00+00:00,2023-09-21 14:33:00+00:00,BUY,0.31,1917.985,1923.1049999999998,2.0,149.42,4.82,TP,145.0,170.81,-24.18
2023-09-22 13:51:00+00:00,2023-09-22 13:56:00+00:00,SELL,0.5,1925.385,1926.995,-1.0,-95.5,-1.91,SL,30.0,30.0,-107.0
2023-09-25 13:55:00+00:00,2023-09-25 14:08:00+00:00,BUY,0.4,1924.135,1922.145,-1.0,-91.6,-2.29,SL,70.0,83.2,-101.2
2023-09-26 14:05:00+00:00,2023-09-26 15:05:00+00:00,BUY,0.37,1906.715,1904.525,-1.0,-92.13,-2.49,SL,305.0,96.57,-93.61
2023-09-27 13:49:00+00:00,2023-09-27 16:27:00+00:00,SELL,0.19,1885.625,1877.245,2.0,153.52,8.08,TP,795.0,166.44,-63.46
2023-09-28 14:40:00+00:00,2023-09-28 15:05:00+00:00,SELL,0.19,1872.735,1864.1549999999995,2.0,157.32,8.28,TP,130.0,174.99,0.0
2023-09-29 14:05:00+00:00,2023-09-29 14:09:00+00:00,SELL,0.22,1872.415,1865.255,2.0,150.92,6.86,TP,25.0,232.98,0.0
2023-10-02 14:05:00+00:00,2023-10-02 16:29:00+00:00,SELL,0.15,1832.205,1831.645,0.107,3.9,0.26,TIME,725.0,77.1,-34.8
2023-10-03 14:05:00+00:00,2023-10-03 14:35:00+00:00,SELL,0.1,1823.195,1831.245,-1.0,-83.5,-8.35,SL,155.0,40.5,-100.1
2023-10-04 13:50:00+00:00,2023-10-04 15:18:00+00:00,SELL,0.28,1822.075,1824.955,-1.0,-89.04,-3.18,SL,445.0,142.8,-76.72
2023-10-05 13:52:00+00:00,2023-10-05 13:56:00+00:00,SELL,0.3,1818.575,1821.205,-1.0,-87.9,-2.93,SL,25.0,5.4,-84.3
2023-10-06 15:15:00+00:00,2023-10-06 16:29:00+00:00,BUY,0.1,1825.935,1831.925,0.779,56.9,5.69,TIME,375.0,87.9,0.0
2023-10-09 13:45:00+00:00,2023-10-09 16:29:00+00:00,BUY,0.24,1847.745,1849.435,0.497,33.36,1.39,TIME,825.0,129.36,-72.96
2023-10-11 16:05:00+00:00,2023-10-11 16:29:00+00:00,BUY,0.2,1872.325,1875.035,0.683,48.2,2.41,TIME,125.0,95.6,0.0
2023-10-13 13:50:00+00:00,2023-10-13 15:26:00+00:00,BUY,0.15,1910.765,1921.3650000000005,2.0,154.5,10.3,TP,485.0,159.45,-42.77
2023-10-16 13:45:00+00:00,2023-10-16 16:29:00+00:00,BUY,0.19,1918.525,1921.245,0.654,45.98,2.42,TIME,825.0,70.3,-45.41
2023-10-17 13:50:00+00:00,2023-10-17 16:29:00+00:00,BUY,0.17,1925.578,1924.715,-0.179,-19.77,-1.163,TIME,800.0,88.86,-50.37
2023-10-18 13:51:00+00:00,2023-10-18 14:42:00+00:00,BUY,0.08,1959.638,1950.185,-1.0,-78.02,-9.753,SL,260.0,3.18,-76.5
2023-10-19 15:35:00+00:00,2023-10-19 16:29:00+00:00,BUY,0.15,1955.355,1956.165,0.149,7.65,0.51,TIME,275.0,86.25,-34.05
2023-10-20 13:50:00+00:00,2023-10-20 13:51:00+00:00,BUY,0.33,1979.795,1984.6350000000002,2.0,149.82,4.54,TP,10.0,163.35,0.0
2023-10-23 13:45:00+00:00,2023-10-23 14:54:00+00:00,SELL,0.09,1970.055,1978.555,-1.0,-79.2,-8.8,SL,350.0,0.27,-74.61
2023-10-24 15:40:00+00:00,2023-10-24 16:29:00+00:00,BUY,0.18,1964.395,1973.138,1.974,151.97,8.443,TIME,250.0,159.35,0.0
2023-10-25 13:48:00+00:00,2023-10-25 14:07:00+00:00,BUY,0.21,1980.254,1976.395,-1.0,-87.34,-4.159,SL,100.0,144.08,-87.13
2023-10-26 16:20:00+00:00,2023-10-26 16:29:00+00:00,BUY,0.17,1981.725,1985.318,0.784,55.98,3.293,TIME,50.0,68.34,0.0
2023-10-30 14:05:00+00:00,2023-10-30 14:36:00+00:00,BUY,0.19,2000.915,1996.645,-1.0,-86.83,-4.57,SL,160.0,27.55,-89.87
2023-10-31 13:55:00+00:00,2023-10-31 14:13:00+00:00,BUY,0.21,1998.274,2005.9119999999998,2.0,154.1,7.338,TP,95.0,166.32,0.0
2023-11-01 14:05:00+00:00,2023-11-01 14:13:00+00:00,BUY,0.26,1984.048,1990.1940000000002,2.0,152.0,5.846,TP,45.0,162.16,0.0
2023-11-02 14:10:00+00:00,2023-11-02 16:29:00+00:00,SELL,0.21,1983.355,1981.045,0.605,42.21,2.01,TIME,700.0,96.18,-37.17
2023-11-06 14:50:00+00:00,2023-11-06 16:29:00+00:00,SELL,0.25,1985.755,1981.885,1.194,89.25,3.57,TIME,500.0,147.5,-22.0
2023-11-08 14:35:00+00:00,2023-11-08 15:02:00+00:00,SELL,0.36,1962.895,1958.495,2.0,147.6,4.1,TP,140.0,169.92,-16.56
2023-11-09 13:55:00+00:00,2023-11-09 14:43:00+00:00,BUY,0.19,1948.845,1957.0850000000003,2.0,150.86,7.94,TP,245.0,163.4,-6.84
2023-11-10 15:05:00+00:00,2023-11-10 15:07:00+00:00,SELL,0.42,1944.065,1945.975,-1.0,-92.82,-2.21,SL,15.0,76.86,-78.96
2023-11-13 15:00:00+00:00,2023-11-13 15:55:00+00:00,SELL,0.31,1935.405,1937.985,-1.0,-89.28,-2.88,SL,280.0,120.59,-88.66
2023-11-14 14:40:00+00:00,2023-11-14 16:29:00+00:00,BUY,0.04,1959.025,1964.385,0.255,20.24,5.06,TIME,550.0,47.24,0.0
2023-11-15 14:55:00+00:00,2023-11-15 16:29:00+00:00,SELL,0.07,1963.275,1962.765,0.043,1.47,0.21,TIME,475.0,49.0,-7.58
2023-11-16 14:23:00+00:00,2023-11-16 16:29:00+00:00,BUY,0.11,1972.844,1983.378,1.398,112.57,10.234,TIME,635.0,165.04,-15.06
2023-11-17 13:45:00+00:00,2023-11-17 16:29:00+00:00,SELL,0.13,1984.405,1981.665,0.451,31.72,2.44,TIME,825.0,66.43,-28.47
2023-11-20 14:50:00+00:00,2023-11-20 16:29:00+00:00,BUY,0.13,1971.905,1973.485,0.25,16.64,1.28,TIME,500.0,39.78,-41.6
2023-11-21 13:46:00+00:00,2023-11-21 14:16:00+00:00,SELL,0.12,1993.775,2000.205,-1.0,-80.76,-6.73,SL,155.0,2.52,-74.04
2023-11-22 14:42:00+00:00,2023-11-22 15:02:00+00:00,BUY,0.16,2001.635,1996.685,-1.0,-84.0,-5.25,SL,105.0,11.04,-83.2
2023-11-23 14:55:00+00:00,2023-11-23 15:37:00+00:00,BUY,0.61,1993.225,1991.915,-1.0,-98.21,-1.61,SL,215.0,65.88,-85.4
2023-11-24 14:35:00+00:00,2023-11-24 16:29:00+00:00,BUY,0.14,2001.788,2000.148,-0.295,-27.16,-1.94,TIME,575.0,24.18,-66.36
2023-11-27 15:06:00+00:00,2023-11-27 16:29:00+00:00,SELL,0.12,2009.685,2008.745,0.144,7.68,0.64,TIME,420.0,24.84,-53.16
2023-11-28 14:25:00+00:00,2023-11-28 16:06:00+00:00,BUY,0.14,2021.414,2033.1119999999999,2.0,159.57,11.398,TP,510.0,166.05,0.0
2023-11-29 14:41:00+00:00,2023-11-29 16:29:00+00:00,BUY,0.14,2042.765,2040.565,-0.392,-35.0,-2.5,TIME,545.0,57.12,-52.5
2023-11-30 13:54:00+00:00,2023-11-30 16:29:00+00:00,SELL,0.1,2036.305,2039.385,-0.402,-33.8,-3.38,TIME,780.0,50.47,-34.1
2023-12-01 14:35:00+00:00,2023-12-01 15:00:00+00:00,BUY,0.23,2038.365,2045.2250000000001,2.0,150.88,6.56,TP,130.0,162.61,-9.89
2023-12-04 13:55:00+00:00,2023-12-04 14:13:00+00:00,SELL,0.15,2059.595,2048.854999999999,2.0,156.6,10.44,TP,95.0,168.3,-4.2
2023-12-05 14:50:00+00:00,2023-12-05 14:50:00+00:00,SELL,0.19,2026.625,2018.3249999999998,2.0,152.0,8.0,TP,5.0,202.67,0.0
2023-12-06 14:50:00+00:00,2023-12-06 15:47:00+00:00,SELL,0.27,2028.375,2031.378,-1.0,-89.18,-3.303,SL,290.0,157.14,-84.51
2023-12-07 13:47:00+00:00,2023-12-07 14:41:00+00:00,BUY,0.09,2039.485,2030.084,-1.0,-87.31,-9.701,SL,275.0,2.64,-85.23
2023-12-08 14:05:00+00:00,2023-12-08 16:29:00+00:00,SELL,0.06,2014.315,2005.185,0.672,52.98,8.83,TIME,725.0,70.92,-4.8
2023-12-11 13:46:00+00:00,2023-12-11 15:02:00+00:00,SELL,0.29,1991.935,1986.355,2.0,153.12,5.28,TP,385.0,186.47,-70.18
2023-12-12 13:45:00+00:00,2023-12-12 16:29:00+00:00,SELL,0.06,1983.848,1981.975,0.147,9.44,1.573,TIME,825.0,23.24,-35.08
2023-12-13 15:15:00+00:00,2023-12-13 16:29:00+00:00,SELL,0.15,1981.345,1981.885,-0.102,-12.6,-0.84,TIME,375.0,45.15,-34.8
2023-12-14 13:45:00+00:00,2023-12-14 14:38:00+00:00,BUY,0.12,2033.925,2046.885,2.0,151.92,12.66,TP,270.0,156.84,-8.52
2023-12-15 13:47:00+00:00,2023-12-15 16:29:00+00:00,SELL,0.05,2026.865,2035.858,-0.526,-46.46,-9.293,TIME,815.0,0.14,-58.2
2023-12-18 13:50:00+00:00,2023-12-18 14:16:00+00:00,BUY,0.29,2025.445,2022.655,-1.0,-89.61,-3.09,SL,135.0,39.44,-84.1
2023-12-19 14:35:00+00:00,2023-12-19 14:42:00+00:00,BUY,0.3,2031.005,2036.3450000000003,2.0,151.2,5.04,TP,40.0,167.4,0.0
2023-12-20 13:45:00+00:00,2023-12-20 16:29:00+00:00,BUY,0.2,2033.425,2034.705,0.324,19.6,0.98,TIME,825.0,126.6,-61.14
2023-12-22 13:50:00+00:00,2023-12-22 16:29:00+00:00,BUY,0.13,2063.465,2059.615,-0.644,-53.95,-4.15,TIME,800.0,91.78,-76.96
2023-12-26 14:40:00+00:00,2023-12-26 14:40:00+00:00,SELL,0.38,2060.615,2056.3949999999995,2.0,148.96,3.92,TP,5.0,191.14,0.0
2023-12-27 14:35:00+00:00,2023-12-27 15:13:00+00:00,BUY,0.35,2068.285,2072.8049999999994,2.0,147.7,4.22,TP,195.0,176.05,-61.95
2023-12-28 13:50:00+00:00,2023-12-28 14:57:00+00:00,SELL,0.28,2076.075,2078.905,-1.0,-87.64,-3.13,SL,340.0,117.88,-89.68
2023-12-29 13:55:00+00:00,2023-12-29 13:56:00+00:00,SELL,0.35,2063.088,2058.5480000000002,2.0,148.4,4.24,TP,10.0,173.71,0.0
2024-01-02 13:55:00+00:00,2024-01-02 15:37:00+00:00,SELL,0.19,2066.835,2058.575,2.0,151.24,7.96,TP,515.0,209.32,-71.44
2024-01-03 13:50:00+00:00,2024-01-03 14:36:00+00:00,SELL,0.23,2041.405,2034.485,2.0,152.26,6.62,TP,235.0,200.1,-18.86
2024-01-04 14:50:00+00:00,2024-01-04 15:13:00+00:00,SELL,0.13,2038.715,2044.755,-1.0,-82.42,-6.34,SL,120.0,33.28,-78.3
2024-01-05 13:53:00+00:00,2024-01-05 16:29:00+00:00,BUY,0.05,2038.985,2050.435,0.777,55.75,11.15,TIME,785.0,124.27,-9.85
2024-01-08 13:55:00+00:00,2024-01-08 14:40:00+00:00,SELL,0.22,2019.615,2023.228,-1.0,-86.09,-3.913,SL,230.0,27.06,-85.14
2024-01-09 16:00:00+00:00,2024-01-09 16:29:00+00:00,SELL,0.09,2032.948,2029.125,0.427,31.71,3.523,TIME,150.0,62.4,0.0
2024-01-10 14:35:00+00:00,2024-01-10 14:41:00+00:00,BUY,0.35,2032.615,2030.325,-1.0,-90.65,-2.59,SL,35.0,1.4,-121.1
2024-01-11 16:25:00+00:00,2024-01-11 16:29:00+00:00,SELL,0.04,2024.975,2018.285,0.354,25.56,6.39,TIME,25.0,35.95,0.0
2024-01-12 13:55:00+00:00,2024-01-12 16:29:00+00:00,BUY,0.11,2055.875,2055.295,-0.077,-9.68,-0.88,TIME,775.0,68.97,-55.11
2024-01-15 14:34:00+00:00,2024-01-15 15:50:00+00:00,SELL,0.52,2052.045,2053.595,-1.0,-96.2,-1.85,SL,385.0,143.26,-73.48
2024-01-17 14:15:00+00:00,2024-01-17 16:29:00+00:00,SELL,0.12,2018.845,2009.295,1.449,111.0,9.25,TIME,675.0,153.0,-46.32
2024-01-19 14:40:00+00:00,2024-01-19 15:08:00+00:00,SELL,0.17,2034.625,2025.319,2.0,153.1,9.006,TP,145.0,164.22,0.0
2024-01-22 14:45:00+00:00,2024-01-22 15:14:00+00:00,SELL,0.31,2022.575,2025.185,-1.0,-90.21,-2.91,SL,150.0,137.64,-71.92
2024-01-23 14:40:00+00:00,2024-01-23 16:29:00+00:00,SELL,0.27,2025.285,2023.645,0.551,36.18,1.34,TIME,550.0,102.06,-63.99
2024-01-24 14:40:00+00:00,2024-01-24 15:03:00+00:00,SELL,0.15,2031.118,2020.2039999999997,2.0,159.21,10.614,TP,120.0,179.89,0.0
2024-01-25 14:15:00+00:00,2024-01-25 16:29:00+00:00,BUY,0.06,2022.915,2016.135,-0.504,-42.48,-7.08,TIME,675.0,13.56,-42.12
2024-01-29 13:46:00+00:00,2024-01-29 14:30:00+00:00,BUY,0.17,2035.755,2031.135,-1.0,-83.64,-4.92,SL,225.0,29.07,-83.13
2024-01-30 13:45:00+00:00,2024-01-30 14:09:00+00:00,BUY,0.43,2036.595,2040.3350000000003,2.0,147.92,3.44,TP,125.0,182.02,-29.24
2024-01-31 13:47:00+00:00,2024-01-31 14:45:00+00:00,BUY,0.19,2042.015,2050.5750000000007,2.0,156.94,8.26,TP,295.0,191.52,-26.22
2024-02-01 14:05:00+00:00,2024-02-01 16:29:00+00:00,BUY,0.08,2041.895,2059.325,1.694,137.04,17.13,TIME,725.0,154.72,-25.12
2024-02-02 13:50:00+00:00,2024-02-02 16:29:00+00:00,SELL,0.04,2032.795,2034.495,-0.087,-8.0,-2.0,TIME,800.0,20.64,-16.24
2024-02-05 13:55:00+00:00,2024-02-05 14:31:00+00:00,SELL,0.3,2016.545,2019.255,-1.0,-90.3,-3.01,SL,185.0,51.3,-81.0
2024-02-06 13:50:00+00:00,2024-02-06 14:47:00+00:00,BUY,0.39,2028.495,2032.6349999999998,2.0,149.76,3.84,TP,290.0,173.16,-64.74
2024-02-07 13:50:00+00:00,2024-02-07 14:00:00+00:00,SELL,0.34,2034.135,2036.498,-1.0,-90.54,-2.663,SL,55.0,4.76,-71.06
2024-02-08 13:49:00+00:00,2024-02-08 14:25:00+00:00,SELL,0.2,2021.635,2025.705,-1.0,-87.4,-4.37,SL,185.0,30.8,-85.4
2024-02-09 14:25:00+00:00,2024-02-09 16:29:00+00:00,SELL,0.07,2026.055,2022.025,0.366,26.11,3.73,TIME,625.0,41.02,-7.42
2024-02-12 13:50:00+00:00,2024-02-12 14:22:00+00:00,SELL,0.25,2021.575,2015.115,2.0,154.0,6.16,TP,165.0,170.25,0.0
2024-02-13 13:47:00+00:00,2024-02-13 16:29:00+00:00,SELL,0.04,2010.655,1993.955,0.753,65.6,16.4,TIME,815.0,82.68,-3.84
2024-02-14 13:45:00+00:00,2024-02-14 15:11:00+00:00,SELL,0.3,1990.435,1985.049,2.0,152.58,5.086,TP,435.0,190.41,-52.5
2024-02-15 14:35:00+00:00,2024-02-15 16:29:00+00:00,BUY,0.09,2004.155,1999.275,-0.569,-46.62,-5.18,TIME,575.0,36.18,-47.52
2024-02-16 15:40:00+00:00,2024-02-16 16:29:00+00:00,BUY,0.07,2006.435,2008.315,0.164,11.06,1.58,TIME,250.0,31.36,0.0
2024-02-19 16:05:00+00:00,2024-02-19 16:05:00+00:00,SELL,0.6,2016.855,2014.1750000000002,2.0,142.8,2.38,TP,5.0,207.6,0.0
2024-02-20 14:15:00+00:00,2024-02-20 14:32:00+00:00,BUY,0.3,2030.085,2027.395,-1.0,-89.7,-2.99,SL,90.0,10.8,-81.6
2024-02-21 13:55:00+00:00,2024-02-21 16:00:00+00:00,SELL,0.34,2028.495,2023.7749999999996,2.0,150.28,4.42,TP,630.0,177.14,-58.14
2024-02-22 15:05:00+00:00,2024-02-22 16:29:00+00:00,SELL,0.15,2022.355,2022.298,0.011,-3.64,-0.243,TIME,425.0,34.01,-30.15
2024-02-23 14:40:00+00:00,2024-02-23 14:55:00+00:00,SELL,0.48,2025.675,2027.345,-1.0,-94.56,-1.97,SL,80.0,70.08,-76.32
2024-02-26 14:15:00+00:00,2024-02-26 14:30:00+00:00,SELL,0.33,2031.935,2027.149,2.0,148.04,4.486,TP,80.0,181.17,0.0
2024-02-27 14:20:00+00:00,2024-02-27 16:29:00+00:00,SELL,0.29,2035.575,2033.848,0.617,41.38,1.427,TIME,650.0,111.94,-36.54
2024-02-28 14:05:00+00:00,2024-02-28 14:54:00+00:00,BUY,0.2,2036.095,2032.068,-1.0,-86.54,-4.327,SL,250.0,28.8,-83.0
2024-02-29 13:45:00+00:00,2024-02-29 16:29:00+00:00,BUY,0.06,2043.965,2044.665,0.055,2.4,0.4,TIME,825.0,39.84,-0.9
2024-03-01 14:45:00+00:00,2024-03-01 15:10:00+00:00,SELL,0.2,2050.525,2054.428,-1.0,-84.06,-4.203,SL,130.0,100.6,-90.06
2024-03-04 13:47:00+00:00,2024-03-04 14:16:00+00:00,BUY,0.18,2085.835,2094.7690000000002,2.0,155.41,8.634,TP,150.0,176.81,-6.48
2024-03-05 13:50:00+00:00,2024-03-05 16:29:00+00:00,SELL,0.05,2124.985,2126.215,-0.073,-7.65,-1.53,TIME,800.0,13.6,-72.01
2024-03-06 14:35:00+00:00,2024-03-06 14:47:00+00:00,BUY,0.16,2136.315,2146.2550000000006,2.0,154.24,9.64,TP,65.0,171.36,0.0
2024-03-07 13:51:00+00:00,2024-03-07 16:29:00+00:00,SELL,0.13,2158.025,2157.735,0.049,-0.13,-0.01,TIME,795.0,132.6,-28.73
2024-03-11 14:05:00+00:00,2024-03-11 15:18:00+00:00,SELL,0.12,2177.485,2184.035,-1.0,-82.2,-6.85,SL,370.0,17.4,-75.84
2024-03-13 16:20:00+00:00,2024-03-13 16:29:00+00:00,BUY,0.1,2171.455,2173.345,0.231,15.9,1.59,TIME,50.0,21.1,0.0
2024-03-14 15:20:00+00:00,2024-03-14 16:29:00+00:00,SELL,0.16,2159.525,2159.375,0.029,-2.4,-0.15,TIME,350.0,109.76,-15.84
2024-03-15 14:55:00+00:00,2024-03-15 16:29:00+00:00,BUY,0.23,2159.915,2162.875,0.851,61.18,2.66,TIME,475.0,139.15,-42.78
2024-03-18 14:05:00+00:00,2024-03-18 16:04:00+00:00,BUY,0.31,2158.025,2155.465,-1.0,-88.66,-2.86,SL,600.0,97.74,-104.16
2024-03-20 14:05:00+00:00,2024-03-20 14:05:00+00:00,BUY,0.18,2154.808,2163.6539999999995,2.0,153.83,8.546,TP,5.0,177.84,0.0
2024-03-21 13:50:00+00:00,2024-03-21 14:01:00+00:00,SELL,0.18,2197.765,2189.024999999999,2.0,151.92,8.44,TP,60.0,208.98,0.0
2024-03-22 13:50:00+00:00,2024-03-22 14:20:00+00:00,BUY,0.24,2176.395,2173.045,-1.0,-87.6,-3.65,SL,155.0,87.36,-87.77
2024-03-26 15:15:00+00:00,2024-03-26 16:29:00+00:00,SELL,0.07,2178.275,2176.715,0.135,8.82,1.26,TIME,375.0,46.76,-3.43
2024-03-28 13:55:00+00:00,2024-03-28 14:38:00+00:00,SELL,0.18,2205.415,2209.945,-1.0,-86.94,-4.83,SL,220.0,59.78,-80.69
2024-04-01 13:50:00+00:00,2024-04-01 14:06:00+00:00,SELL,0.12,2247.945,2235.0670000000005,2.0,150.94,12.578,TP,85.0,163.8,0.0
2024-04-02 13:50:00+00:00,2024-04-02 14:56:00+00:00,BUY,0.12,2264.268,2257.645,-1.0,-83.08,-6.923,SL,335.0,151.08,-85.08
2024-04-03 14:05:00+00:00,2024-04-03 15:36:00+00:00,BUY,0.15,2276.828,2287.414,2.0,154.29,10.286,TP,460.0,171.25,-40.84
2024-04-04 14:05:00+00:00,2024-04-04 16:29:00+00:00,BUY,0.16,2290.135,2291.115,0.191,10.88,0.68,TIME,725.0,146.72,-26.24
2024-04-05 14:35:00+00:00,2024-04-05 14:35:00+00:00,BUY,0.13,2298.188,2310.254,2.0,152.96,11.766,TP,5.0,277.94,0.0
2024-04-08 14:05:00+00:00,2024-04-08 16:29:00+00:00,SELL,0.11,2328.225,2328.715,-0.067,-8.69,-0.79,TIME,725.0,106.15,-36.96
2024-04-09 14:40:00+00:00,2024-04-09 16:29:00+00:00,SELL,0.1,2352.685,2346.595,0.743,57.9,5.79,TIME,550.0,145.6,-9.4
2024-04-11 14:20:00+00:00,2024-04-11 16:02:00+00:00,SELL,0.17,2341.355,2346.055,-1.0,-85.0,-5.0,SL,515.0,155.72,-79.73
2024-04-12 13:48:00+00:00,2024-04-12 14:56:00+00:00,BUY,0.07,2404.295,2426.255,2.0,151.62,21.66,TP,345.0,156.03,-29.12
2024-04-15 14:05:00+00:00,2024-04-15 16:29:00+00:00,SELL,0.06,2343.015,2348.525,-0.441,-34.86,-5.81,TIME,725.0,114.94,-56.64
2024-04-16 14:00:00+00:00,2024-04-16 14:52:00+00:00,SELL,0.09,2369.705,2378.455,-1.0,-81.45,-9.05,SL,265.0,56.43,-80.46
2024-04-17 14:05:00+00:00,2024-04-17 14:32:00+00:00,SELL,0.14,2387.835,2393.478,-1.0,-83.2,-5.943,SL,140.0,25.76,-82.64
2024-04-19 13:50:00+00:00,2024-04-19 14:15:00+00:00,SELL,0.13,2380.615,2386.698,-1.0,-82.98,-6.383,SL,130.0,39.78,-79.43
2024-04-23 13:50:00+00:00,2024-04-23 16:29:00+00:00,BUY,0.09,2319.745,2326.675,0.75,59.67,6.63,TIME,800.0,110.7,-48.6
2024-04-24 13:50:00+00:00,2024-04-24 14:36:00+00:00,SELL,0.12,2319.455,2325.885,-1.0,-80.76,-6.73,SL,235.0,32.28,-73.56
2024-04-25 14:35:00+00:00,2024-04-25 14:40:00+00:00,BUY,0.09,2324.755,2343.415,2.0,165.24,18.36,TP,30.0,179.58,0.0
2024-04-26 14:40:00+00:00,2024-04-26 16:29:00+00:00,SELL,0.16,2338.755,2335.955,0.554,40.0,2.5,TIME,550.0,162.4,-0.96
2024-04-29 14:30:00+00:00,2024-04-29 16:29:00+00:00,BUY,0.07,2336.535,2343.655,0.643,47.74,6.82,TIME,600.0,70.35,-27.14
2024-04-30 14:10:00+00:00,2024-04-30 16:29:00+00:00,SELL,0.1,2303.285,2298.555,0.578,44.3,4.43,TIME,700.0,102.67,-35.8
2024-05-01 14:05:00+00:00,2024-05-01 14:45:00+00:00,BUY,0.22,2303.085,2299.368,-1.0,-88.37,-4.017,SL,205.0,158.25,-94.82
2024-05-02 14:20:00+00:00,2024-05-02 16:29:00+00:00,BUY,0.14,2295.755,2301.255,0.965,72.8,5.2,TIME,650.0,154.98,-18.16
2024-05-06 14:45:00+00:00,2024-05-06 16:29:00+00:00,SELL,0.08,2322.275,2324.585,-0.238,-20.88,-2.61,TIME,525.0,23.04,-40.02
2024-05-07 15:00:00+00:00,2024-05-07 16:29:00+00:00,SELL,0.16,2316.578,2315.518,0.208,12.16,0.76,TIME,450.0,66.45,-38.83
2024-05-09 14:10:00+00:00,2024-05-09 14:10:00+00:00,BUY,0.19,2321.545,2330.1050000000005,2.0,156.94,8.26,TP,5.0,192.72,0.0
2024-05-10 14:05:00+00:00,2024-05-10 14:22:00+00:00,BUY,0.15,2368.895,2363.485,-1.0,-85.65,-5.71,SL,90.0,59.68,-90.6
2024-05-13 15:05:00+00:00,2024-05-13 16:29:00+00:00,SELL,0.14,2342.308,2335.588,1.165,89.88,6.42,TIME,425.0,144.52,0.0
2024-05-14 14:10:00+00:00,2024-05-14 16:29:00+00:00,BUY,0.17,2349.655,2348.818,-0.173,-19.33,-1.137,TIME,700.0,97.97,-58.65
2024-05-15 13:47:00+00:00,2024-05-15 14:36:00+00:00,SELL,0.09,2361.165,2370.265,-1.0,-84.6,-9.4,SL,250.0,84.87,-88.19
2024-05-17 14:02:00+00:00,2024-05-17 15:05:00+00:00,BUY,0.1,2403.405,2418.645000000001,2.0,149.4,14.94,TP,320.0,155.83,-47.8
2024-05-20 15:40:00+00:00,2024-05-20 16:29:00+00:00,BUY,0.09,2419.295,2425.945,0.734,57.15,6.35,TIME,250.0,62.22,0.0
2024-05-21 15:45:00+00:00,2024-05-21 16:29:00+00:00,SELL,0.14,2424.738,2419.308,0.919,71.82,5.13,TIME,225.0,96.08,-6.4
2024-05-22 14:10:00+00:00,2024-05-22 14:16:00+00:00,SELL,0.13,2405.675,2393.2750000000005,2.0,157.3,12.1,TP,35.0,179.1,0.0
2024-05-23 13:50:00+00:00,2024-05-23 14:17:00+00:00,SELL,0.11,2362.105,2347.4249999999997,2.0,158.18,14.38,TP,140.0,170.28,-18.04
